activity	time	p	p_peak	p_smooth
Walking	1150.0	0.0038253501330961365	0.8273647032395632	0.8153112384518936
Doing yoga	1150.0	2.7804516864482097e-4	0.6512793093547536	0.6521721677718572
Fishing	1150.0	8.41725881695739e-4	0.5035903610611994	0.4966159840681305
Dancing	1150.0	3.686097951911576e-4	0.49446875029039733	0.5164575608952242
Playing football	1150.0	3.3092953065330086e-4	0.3423362890911363	0.35341151427370066
Softball	1150.0	5.93527502736316e-4	0.9966984046946613	0.9418195311213401
Playing soccer	1150.0	5.092255666348946e-4	0.6325808984474871	0.6482713088226114
Doing aerobics	1150.0	2.1035192898312326e-4	0.34390235605793806	0.34923193797465063
Hunting	1150.0	1.9495264949534797e-4	0.17937709440734498	0.18499996622667933
Bowling	1150.0	0.0011724068164545244	0.9510886353107881	0.9642342003548162
Rollerblading	1150.0	2.0388867607539955e-4	0.6403089386618657	0.6331741476589418
Golfing	1150.0	7.142916585809023e-4	0.30463484901505783	0.30363347417968295
Boating	1150.0	2.540870589763992e-4	0.37725297433219884	0.38122598249057366
Playing baseball	1150.0	2.6075497073385347e-4	0.5585407735254112	0.5532640676613498
Running	1155.0	7.380374049594373e-4	0.5035516973694547	0.4946467970607859
Hiking	1155.0	6.814534978336951e-5	0.1347124862232795	0.12081786960016812
Biking	1155.0	6.093425941912214e-4	0.7343321941026254	0.7148517890615743
Walking	1155.0	0.0037813959856631877	0.8178580936792049	0.8004097764986317
Doing yoga	1155.0	3.0542966615037837e-4	0.7154234076297682	0.7037458448117223
Fishing	1155.0	8.655156711221309e-4	0.5178233897791368	0.5281808789975287
Dancing	1155.0	4.0834805215613456e-4	0.5477753268288772	0.5269504029726703
Playing football	1155.0	3.562895370899989e-4	0.3685704256389619	0.36029729702407925
Softball	1155.0	5.399300522716894e-4	0.9066933196269734	0.9416593256965631
Playing soccer	1155.0	5.333570606490536e-4	0.6625580307137108	0.6666405782043339
Doing aerobics	1155.0	2.12369120933175e-4	0.3472002438766875	0.3330529912560258
Hunting	1155.0	2.0460524710101156e-4	0.18825850697839366	0.17193623538257063
Bowling	1155.0	0.001200327068227551	0.9737383109896155	0.9626798225512504
Rollerblading	1155.0	1.9239777109103897e-4	0.6042219459145131	0.6114311545885506
Golfing	1155.0	7.156812360021071e-4	0.3052274832742125	0.2990812798499443
Boating	1155.0	2.639758258101717e-4	0.39193521244203033	0.3870452392893194
Playing baseball	1155.0	2.6075497073385347e-4	0.5585407735254112	0.573139281420315
Running	1160.0	6.659033991408579e-4	0.454335762209637	0.4622129256635647
Hiking	1160.0	4.705925294632395e-5	0.09302863635394534	0.10692325297705674
Biking	1160.0	5.730810256270121e-4	0.6906325783869345	0.7079377842312485
Walking	1160.0	0.003495423092974374	0.7560065325771265	0.7721222248215404
Doing yoga	1160.0	3.1785795419342014e-4	0.744534817450645	0.7135083361948565
Fishing	1160.0	9.412415225859313e-4	0.5631288861522502	0.5442061600700813
Dancing	1160.0	4.015134716283499e-4	0.5386071317987365	0.5495910691027401
Playing football	1160.0	3.5765714783157987e-4	0.36998517634213957	0.3723941221483287
Softball	1160.0	5.487986983676493e-4	0.9215862527680546	0.9102466077216604
Playing soccer	1160.0	5.673478670341459e-4	0.7047828054518038	0.7037180329747931
Doing aerobics	1160.0	1.884263115094671e-4	0.3080563738334517	0.31235628579373276
Hunting	1160.0	1.6103917533472786e-4	0.14817310476197332	0.1623497126651521
Bowling	1160.0	0.001187351928939829	0.9632125213533476	0.9699007813379903
Rollerblading	1160.0	1.8779358557918446e-4	0.5897625791892729	0.5785068577474947
Golfing	1160.0	6.73836936681136e-4	0.2873815072605627	0.29185254078955447
Boating	1160.0	2.639841226565682e-4	0.39194753109372893	0.37746590265024293
Playing baseball	1160.0	2.812009274803955e-4	0.6023362972101225	0.5780889901057115
Running	1165.0	6.284052090946119e-4	0.4287513174116022	0.4349731873572455
Hiking	1165.0	4.705925294632395e-5	0.09302863635394534	0.088155258050938
Biking	1165.0	5.798985938902712e-4	0.6988485802041853	0.6806538812810806
Walking	1165.0	0.003432984629168206	0.7425020482082897	0.7866150892308451
Doing yoga	1165.0	2.905486223429269e-4	0.6805667835041566	0.7012868254929372
Fishing	1165.0	9.220822281424314e-4	0.5516662042788567	0.5560943394059046
Dancing	1165.0	4.1924335676787075e-4	0.5623907486806068	0.5856565899570424
Playing football	1165.0	3.6601079537744934e-4	0.3786267644638846	0.37998913282816243
Softball	1165.0	5.374092869370767e-4	0.9024602507699534	0.9413488345126693
Playing soccer	1165.0	5.987672582724622e-4	0.7438132627588648	0.744933192432527
Doing aerobics	1165.0	1.7237377756107764e-4	0.2818122396710591	0.29648883377899177
Hunting	1165.0	1.6369584924362816e-4	0.15061752625508934	0.14803146372515652
Bowling	1165.0	0.0011991106408572143	0.9727515116710079	0.9786546776747852
Rollerblading	1165.0	1.724371802974469e-4	0.5415360481386982	0.563743920166201
Golfing	1165.0	6.634429651738073e-4	0.28294863183388813	0.28458403699485735
Boating	1165.0	2.3473146228791955e-4	0.3485149644149695	0.3747638749094848
Playing baseball	1165.0	2.676872908324664e-4	0.5733898995816008	0.5778777440575636
Running	1170.0	6.182645243809824e-4	0.42183248245049715	0.424808076116814
Hiking	1170.0	3.966354498200026e-5	0.07840850144492337	0.08208677314727462
Biking	1170.0	5.414227440055711e-4	0.6524804852521221	0.6086379127989344
Walking	1170.0	0.003982420807896964	0.8613366869071192	0.7775946655466152
Doing yoga	1170.0	2.8977678747574493e-4	0.6787588755240099	0.650725937307973
Fishing	1170.0	9.25127147077209e-4	0.5534879277866067	0.5441309363285134
Dancing	1170.0	4.890049445144036e-4	0.6559718893917841	0.6195729828875812
Playing football	1170.0	3.783153643219616e-4	0.39135545767846325	0.38224439167937563
Softball	1170.0	5.954935815495192e-4	1.0	0.9414988230993314
Playing soccer	1170.0	6.328912687494949e-4	0.7862035090869125	0.7129056152353144
Doing aerobics	1170.0	1.8325257886343477e-4	0.29959788783246455	0.26824773410609626
Hunting	1170.0	1.5792068166847327e-4	0.1453037601584069	0.13314226671882193
Bowling	1170.0	0.0012326998482863965	1.0	0.976731760098998
Rollerblading	1170.0	1.7829522332062626e-4	0.5599331331706319	0.5315101087503131
Golfing	1170.0	6.645528278665775e-4	0.2834219718901212	0.2742380036132556
Boating	1170.0	2.585162244659767e-4	0.3838291292197559	0.35940921517316565
Playing baseball	1170.0	2.6045910984215116e-4	0.5579070353809675	0.5404925091465885
Running	1175.0	6.212074978449022e-4	0.42384042848834264	0.4352670616379668
Hiking	1175.0	3.78498833175172e-5	0.07482318164295515	0.07601828824361122
Biking	1175.0	3.938063155822085e-4	0.47458467294049583	0.5332960884200532
Walking	1175.0	0.003370304343748273	0.7289452615244365	0.7671536156068232
Doing yoga	1175.0	2.531013567691218e-4	0.5928521528957527	0.6506461638757842
Fishing	1175.0	8.812528485641812e-4	0.5272386769200768	0.535364500705357
Dancing	1175.0	4.773640565909373e-4	0.6403563105903529	0.6521609984538597
Playing football	1175.0	0.00036419748647153333	0.3767509528957791	0.37776152935616575
Softball	1175.0	5.490666500896381e-4	0.9220362185280407	0.9480241456853605
Playing soccer	1175.0	4.900015804822416e-4	0.6087000738601657	0.673634265690313
Doing aerobics	1175.0	1.3660430719789377e-4	0.22333307481476505	0.2350347165107376
Hunting	1175.0	1.1249303713073635e-4	0.10350551374296951	0.12001037372456758
Bowling	1175.0	0.001180240788328009	0.9574437686259862	0.9795062474516256
Rollerblading	1175.0	1.5700168777349062e-4	0.49306114494160924	0.5154406418734125
Golfing	1175.0	6.010604434358172e-4	0.2563434071157575	0.263247617492002
Boating	1175.0	2.3295915586161463e-4	0.3458835518847717	0.35416614121309103
Playing baseball	1175.0	2.2884099443436502e-4	0.49018059247719736	0.4983734048027158
Running	1180.0	6.743932729192272e-4	0.4601282739750606	0.4372849295138266
Hiking	1180.0	3.78498833175172e-5	0.07482318164295515	0.078035608502512
Biking	1180.0	3.923445832388836e-4	0.47282310706754177	0.4571426269692773
Walking	1180.0	0.0032881609318780344	0.711178898388914	0.7175160916980449
Doing yoga	1180.0	2.904464513522887e-4	0.6803274632075901	0.6618975455613519
Fishing	1180.0	8.781242635458843e-4	0.5253668974093877	0.5246148818931681
Dancing	1180.0	4.921231600103453e-4	0.660154795379442	0.6509051023212372
Playing football	1180.0	3.5301031977603016e-4	0.36517817749425474	0.37054895005464866
Softball	1180.0	5.490666500896381e-4	0.9220362185280407	0.9147883076103657
Playing soccer	1180.0	5.039273321524178e-4	0.6259992141238608	0.6145360426812272
Doing aerobics	1180.0	1.1142837667504461e-4	0.1821731868849832	0.19372424781295416
Hunting	1180.0	1.2087939030982043e-4	0.11122184727232634	0.10814081904453583
Bowling	1180.0	0.0012093709712731838	0.9810749737288905	0.9604094566456872
Rollerblading	1180.0	1.5708654814658638e-4	0.4933276475079965	0.5046990528233977
Golfing	1180.0	5.861339394036785e-4	0.2499774734701272	0.2493507526402098
Boating	1180.0	2.2413753195613627e-4	0.3327857425347455	0.3288145158362427
Playing baseball	1180.0	2.0869733159707506e-4	0.4470325865499826	0.47137732710350216
Running	1185.0	6.271370710038839e-4	0.4278860860780765	0.41861106225534894
Hiking	1185.0	4.2724976001245636e-5	0.08446046222162569	0.07867113080843095
Biking	1185.0	3.5184826478599904e-4	0.4240201008997944	0.4365084124524598
Walking	1185.0	0.003293918236005057	0.7124241151807841	0.6971363398153346
Doing yoga	1185.0	3.041871592163289e-4	0.7125130205807131	0.6722163941659515
Fishing	1185.0	8.712248105421186e-4	0.52123907135004	0.5209100322523977
Dancing	1185.0	4.861962597433915e-4	0.6522042009939166	0.6572672934537086
Playing football	1185.0	3.5739860300471217e-4	0.36971771977391227	0.36739434960010803
Softball	1185.0	5.361183967962834e-4	0.9002924857750153	0.8930992889726102
Playing soccer	1185.0	4.901696365941005e-4	0.6089088400596553	0.6059877323953016
Doing aerobics	1185.0	1.0744847379084527e-4	0.1756664817391143	0.1732282209065358
Hunting	1185.0	1.1922006929350755e-4	0.10969509611831164	0.10485022123784686
Bowling	1185.0	0.0011620780148986847	0.9427096275821849	0.9510984862573165
Rollerblading	1185.0	1.6803413728176607e-4	0.5277083660205871	0.5162481265163903
Golfing	1185.0	5.66798929950874e-4	0.24173137733474487	0.234371810726657
Boating	1185.0	2.0729181773722325e-4	0.30777425308921086	0.311045960167523
Playing baseball	1185.0	2.2264972268162518e-4	0.4769188022833264	0.4325236733946478
Running	1190.0	5.390986740399135e-4	0.3678188267129097	0.38367767478387255
Hiking	1190.0	3.88143348924113e-5	0.07672974856071202	0.07748736795703905
Biking	1190.0	3.424400297087938e-4	0.41268202939004317	0.41190653432391233
Walking	1190.0	0.0030876248206610332	0.6678060058763058	0.6777007378425214
Doing yoga	1190.0	2.663173731200577e-4	0.623808698709551	0.6308611756146703
Fishing	1190.0	8.626754407846346e-4	0.5161241279977654	0.5184168558569772
Dancing	1190.0	4.915924540514239e-4	0.6594428839877671	0.6634510826780898
Playing football	1190.0	3.550490221010917e-4	0.3672871515321572	0.3622271881314525
Softball	1190.0	5.103196359229642e-4	0.8569691626147743	0.8693713416333217
Playing soccer	1190.0	4.693574945172457e-4	0.5830551430023885	0.5916730420214774
Doing aerobics	1190.0	9.899439798695986e-5	0.16184499409550987	0.16001666705165465
Hunting	1190.0	1.0176406257090546e-4	0.0936337203229026	0.09898751225470563
Bowling	1190.0	0.0011458078929725774	0.9295108574608737	0.9371583822829921
Rollerblading	1190.0	1.6803413728176607e-4	0.5277083660205871	0.5277083660205871
Golfing	1190.0	4.956949545778127e-4	0.21140658137509896	0.21590531810976835
Boating	1190.0	1.9705677449445404e-4	0.2925778848786126	0.297643340948812
Playing baseball	1190.0	1.7442446577983878e-4	0.3736196313506343	0.39345418043329455
Running	1195.0	5.20791487220302e-4	0.3553281115606313	0.37866873245225446
Hiking	1195.0	3.6053436622109394e-5	0.07127189308877946	0.0710600174334946
Biking	1195.0	3.3110129704817765e-4	0.3990174726818994	0.4236744655186026
Walking	1195.0	0.0030185773408604563	0.6528720924704742	0.6955436280707058
Doing yoga	1195.0	2.374801500222503e-4	0.5562618075537468	0.6042076546241164
Fishing	1195.0	8.656226078634597e-4	0.5178873682231262	0.5204449602114701
Dancing	1195.0	5.059525796339259e-4	0.6787061630525858	0.6928166282170377
Playing football	1195.0	3.3802534996019406e-4	0.3496766930882881	0.3575527485297742
Softball	1195.0	5.066771290579644e-4	0.8508523765101755	0.8754896283360186
Playing soccer	1195.0	4.693574945172457e-4	0.5830551430023885	0.5908120940591222
Doing aerobics	1195.0	8.718536883327395e-5	0.1425385253203398	0.15286495234893396
Hunting	1195.0	1.0176406257090546e-4	0.0936337203229026	0.09777895304667045
Bowling	1195.0	0.0011578190791104452	0.9392546618059175	0.9392136162349308
Rollerblading	1195.0	1.6803413728176607e-4	0.5277083660205871	0.5363973685965875
Golfing	1195.0	4.562361780464012e-4	0.19457799561946118	0.19881529407109574
Boating	1195.0	1.9705677449445404e-4	0.2925778848786126	0.2987344134624372
Playing baseball	1195.0	1.5397850903329675e-4	0.32982410766592296	0.3705803303992701
Running	1200.0	6.051127973136304e-4	0.4128592590832223	0.3756841951218883
Hiking	1200.0	3.29710015504741e-5	0.06517841065099232	0.06340945477984487
Biking	1200.0	3.811430517231255e-4	0.459323894483865	0.4084239134906191
Walking	1200.0	0.0035414099488202747	0.765952785865337	0.669735604423613
Doing yoga	1200.0	2.700502721740902e-4	0.6325524576090515	0.5967803337804456
Fishing	1200.0	8.813944328658611e-4	0.5273233844135187	0.5019583794407663
Dancing	1200.0	5.51869334454975e-4	0.7403008376107604	0.7084662373812737
Playing football	1200.0	3.4384254582283286e-4	0.35569440096887733	0.3319465673431001
Softball	1200.0	5.470485981808906e-4	0.9186473458831058	0.8531774881799951
Playing soccer	1200.0	4.8809045566222523e-4	0.6063259961725895	0.5874189693769779
Doing aerobics	1200.0	9.432518204752713e-5	0.1542113376309522	0.1406260131811462
Hunting	1200.0	1.152795691902434e-4	0.10606941849420615	0.09364013916198805
Bowling	1200.0	0.0011696784746409287	0.9488753294380013	0.9214957697748046
Rollerblading	1200.0	1.7633445510337311e-4	0.5537753737485883	0.513678917232549
Golfing	1200.0	4.465835804407376e-4	0.1904613052187271	0.17383572918502196
Boating	1200.0	2.0949639205455824e-4	0.31104747063008625	0.2817174041199733
Playing baseball	1200.0	1.906137261407858e-4	0.4082972521812529	0.3676361722470202
Running	1205.0	5.259756906532134e-4	0.3588652147218112	0.37622461506313104
Hiking	1205.0	2.7204046580863887e-5	0.05377806059976282	0.058493713488646036
Biking	1205.0	3.0447569554146623e-4	0.36693037330609274	0.3909410192625984
Walking	1205.0	0.0027296518748484	0.590381934935028	0.649183675882209
Doing yoga	1205.0	2.568047232620253e-4	0.6015267361785386	0.6160151934689486
Fishing	1205.0	7.699772795293052e-4	0.46066438568565377	0.4841064076725761
Dancing	1205.0	5.2659122328889e-4	0.7063917114804745	0.7298656343646729
Playing football	1205.0	2.8079009783314583e-4	0.2904686079721349	0.3138137209744057
Softball	1205.0	4.704594271623284e-4	0.7900327421467038	0.8482786533118484
Playing soccer	1205.0	4.6116313150453827e-4	0.5728757689559557	0.5610099755582524
Doing aerobics	1205.0	7.653612385215696e-5	0.12512817659214662	0.13226003313449072
Hunting	1205.0	8.826948453819434e-5	0.08121727866885538	0.08950132527730563
Bowling	1205.0	0.0010802855330424997	0.8763573180804952	0.9152038317705579
Rollerblading	1205.0	1.4633194936239708e-4	0.4595530119284715	0.49096046586851044
Golfing	1205.0	3.199826725707635e-4	0.13646788671687765	0.153569716425634
Boating	1205.0	1.6267293539507204e-4	0.24152685685122116	0.260941732027272
Playing baseball	1205.0	1.7030102174917224e-4	0.3647871568938848	0.3802153362117255
Running	1210.0	5.231677087668089e-4	0.35694937138435956	0.3682078896897924
Hiking	1210.0	2.8593439725205364e-5	0.05652466921518294	0.05560913301004291
Biking	1210.0	2.875798273029031e-4	0.34656878999783747	0.3826995573005088
Walking	1210.0	0.0027335096230568894	0.5912163068462618	0.5816195632387292
Doing yoga	1210.0	2.6211547804110555e-4	0.6139663866192557	0.5979888232058878
Fishing	1210.0	7.761065974005764e-4	0.46433145291855615	0.4591584266829159
Dancing	1210.0	5.538101682154037e-4	0.7429043540027839	0.7318502500921257
Playing football	1210.0	2.8543938817859383e-4	0.2952781539822049	0.29197825060331656
Softball	1210.0	4.979254548948076e-4	0.8361558719057358	0.7976639456053651
Playing soccer	1210.0	4.055800320238174e-4	0.503828161546212	0.5244013689501837
Doing aerobics	1210.0	7.18339179666347e-5	0.11744058518037329	0.122614614854941
Hunting	1210.0	8.826948453819434e-5	0.08121727866885538	0.08086521382273101
Bowling	1210.0	0.0011345508660406576	0.9203788477931769	0.9084588351745556
Rollerblading	1210.0	1.4633194936239708e-4	0.4595530119284715	0.4729645805634885
Golfing	1210.0	3.1368015814065383e-4	0.13377995734129722	0.13585164298877836
Boating	1210.0	1.5507834267715465e-4	0.23025086860050856	0.2338699390736129
Playing baseball	1210.0	1.7159627135404792e-4	0.3675615995600388	0.3666367853379875
Running	1215.0	5.698633290561322e-4	0.38880908296320643	0.3595798582749032
Hiking	1215.0	2.8593439725205364e-5	0.05652466921518294	0.04947024261599283
Biking	1215.0	3.6062696709996057e-4	0.4345995085975963	0.3834020178788584
Walking	1215.0	0.0026042547150475514	0.5632604479348978	0.561082719275451
Doing yoga	1215.0	2.469627346712676e-4	0.5784733468198688	0.5307325134895348
Fishing	1215.0	7.562965581718399e-4	0.452479441444538	0.45537260263960055
Dancing	1215.0	5.563077269503545e-4	0.7462546847931188	0.7587139112477503
Playing football	1215.0	2.80518830005125e-4	0.29018798985560984	0.2810521611917856
Softball	1215.0	4.5662639746724327e-4	0.766803222763656	0.7924192363834398
Playing soccer	1215.0	3.99681027763944e-4	0.49650017634838367	0.4963343635641601
Doing aerobics	1215.0	7.662598076077697e-5	0.12527508279230312	0.13031630438418443
Hunting	1215.0	8.712157920324249e-5	0.08016108413048229	0.08051314897660665
Bowling	1215.0	0.0011447348057991758	0.9286403396499944	0.9243174711966956
Rollerblading	1215.0	1.5914357891173243e-4	0.4997877178335225	0.48637614919850547
Golfing	1215.0	3.219503800404353e-4	0.13730708490816015	0.13264252052400574
Boating	1215.0	1.5479628851006392e-4	0.22983209176910901	0.2276025217785539
Playing baseball	1215.0	1.7159627135404792e-4	0.3675615995600388	0.3589716489245111
Running	1220.0	4.880383153134896e-4	0.3329811204771436	0.35040603197117887
Hiking	1220.0	1.7887831471651167e-5	0.03536138941761262	0.06253827877514827
Biking	1220.0	3.06224382938939e-4	0.36903775504114145	0.38210227055818513
Walking	1220.0	0.0024447933892953093	0.528771403045193	0.5300071491658344
Doing yoga	1220.0	1.7066522039939602e-4	0.3997578070294796	0.45534317242387407
Fishing	1220.0	7.50993837864003e-4	0.44930691355570757	0.44882042909199393
Dancing	1220.0	5.866690864350074e-4	0.7869826949473481	0.7767542882782011
